frame.len,tcp.srcport,tcp.dstport,ip.proto,tcp.len,tcp.window_size,frame.time_delta,label
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000074799,0
1294,,,17,,,0.000000141,0
345,,,17,,,0.000000156,0
1286,,,17,,,0.00000014,0
1294,,,17,,,0.000000164,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000140466,0
1294,,,17,,,0.000000432,0
1294,,,17,,,0.000000225,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000046604,0
1294,,,17,,,0.000000121,0
1294,,,17,,,0.000000166,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000171,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000155817,0
60,443,51458,6,0,64240,0.003829259,0
54,51458,443,6,0,64240,0.000094436,0
75,,,17,,,0.011199867,0
1294,,,17,,,0.027818008,0
1294,,,17,,,0.000000867,0
1294,,,17,,,0.000000177,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00006593,0
1294,,,17,,,0.000000174,0
1294,,,17,,,0.000000166,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000167,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000113529,0
1294,,,17,,,0.000000451,0
1294,,,17,,,0.000000206,0
1294,,,17,,,0.000000171,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000134787,0
1294,,,17,,,0.000062953,0
1294,,,17,,,0.000000345,0
1294,,,17,,,0.00000016,0
1963,51458,443,6,1909,64240,0.001649772,0
1294,,,17,,,0.000267695,0
1294,,,17,,,0.000000679,0
1294,,,17,,,0.000000167,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.002284926,0
1294,,,17,,,0.000000652,0
1294,,,17,,,0.000000148,0
1294,,,17,,,0.00000012,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000315514,0
1294,,,17,,,0.000000833,0
60,443,51458,6,0,64240,0.000000226,0
60,443,51458,6,0,64240,0.000000298,0
1294,,,17,,,0.007143886,0
1294,,,17,,,0.000000823,0
1294,,,17,,,0.000000173,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000073817,0
1294,,,17,,,0.000000186,0
1294,,,17,,,0.000000162,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000163,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000224873,0
1294,,,17,,,0.000001142,0
1294,,,17,,,0.000000243,0
1294,,,17,,,0.000000122,0
1294,,,17,,,0.000000152,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000142,0
963,,,17,,,0.021124339,0
175,,,17,,,0.011758304,0
111,,,17,,,0.000639458,0
70,,,17,,,0.001965117,0
70,,,17,,,0.000491038,0
416,,,17,,,0.002875582,0
1294,,,17,,,0.024980848,0
1294,,,17,,,0.000000768,0
1294,,,17,,,0.000000164,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000170536,0
1294,,,17,,,0.000000369,0
1294,,,17,,,0.000000205,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000254012,0
1294,,,17,,,0.000000926,0
1294,,,17,,,0.000000279,0
1294,,,17,,,0.000000299,0
1294,,,17,,,0.000333393,0
1294,,,17,,,0.000000437,0
1294,,,17,,,0.000000246,0
1294,,,17,,,0.000000168,0
1294,,,17,,,0.000000146,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000116073,0
1294,,,17,,,0.000001122,0
1294,,,17,,,0.000255903,0
1294,,,17,,,0.000000347,0
1294,,,17,,,0.000000216,0
1294,,,17,,,0.000000144,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000143,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000135,0
1294,,,17,,,0.00013863,0
1294,,,17,,,0.000000976,0
1294,,,17,,,0.000000228,0
1294,,,17,,,0.00000013,0
1294,,,17,,,0.000000149,0
1294,,,17,,,0.000987222,0
1294,,,17,,,0.000000488,0
1294,,,17,,,0.000000212,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000080383,0
1294,,,17,,,0.000000181,0
1294,,,17,,,0.000000157,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000112524,0
1294,,,17,,,0.000000432,0
1294,,,17,,,0.000000206,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000056692,0
1294,,,17,,,0.000000117,0
3960,443,51458,6,3906,64240,0.000000142,0
659,,,17,,,0.000000141,0
166,,,17,,,0.000000138,0
68,,,17,,,0.000000138,0
54,51458,443,6,0,65535,0.000054197,0
369,,,17,,,0.002597242,0
75,,,17,,,0.001135961,0
381,,,17,,,0.002632637,0
73,,,17,,,0.00090551,0
1294,,,17,,,0.008900242,0
1294,,,17,,,0.000001017,0
1294,,,17,,,0.00000016,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000067413,0
1294,,,17,,,0.000000127,0
1294,,,17,,,0.000000163,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000268102,0
1294,,,17,,,0.000001132,0
1294,,,17,,,0.000000217,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.00000016,0
1294,,,17,,,0.000000346,0
1294,,,17,,,0.004291156,0
1294,,,17,,,0.000000607,0
1294,,,17,,,0.000000195,0
1294,,,17,,,0.000000151,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000065322,0
1294,,,17,,,0.00000012,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000190085,0
672,,,17,,,0.000000907,0
73,,,17,,,0.024304943,0
81,,,17,,,0.00839607,0
74,42730,80,6,0,64240,0.00142069,0
74,42738,80,6,0,64240,0.000353287,0
377,,,17,,,0.004792166,0
66,,,17,,,0.000001681,0
60,,,,,,0.002174555,0
78,,,17,,,0.002343157,0
118,51458,443,6,64,65535,0.001765217,0
60,443,51458,6,0,64240,0.000924294,0
60,80,42738,6,0,64240,0.00392926,0
60,80,42730,6,0,64240,0.000001151,0
71,,,17,,,0.000000219,0
54,42738,80,6,0,64240,0.000094016,0
54,42730,80,6,0,64240,0.000176182,0
321,,,17,,,0.002119007,0
146,51458,443,6,92,65535,0.002714058,0
60,443,51458,6,0,64240,0.001038741,0
481,42738,80,6,427,64240,0.002455261,0
481,42730,80,6,427,64240,0.000682016,0
60,80,42738,6,0,64240,0.000000556,0
60,80,42730,6,0,64240,0.000853963,0
670,443,51458,6,616,64240,0.002620728,0
54,51458,443,6,0,65535,0.000106257,0
85,51458,443,6,31,65535,0.002321554,0
60,443,51458,6,0,64240,0.001984898,0
69,,,17,,,0.01776831,0
85,443,51458,6,31,64240,0.001386771,0
1290,,,17,,,0.004088084,0
637,,,17,,,0.000001306,0
79,,,17,,,0.002109239,0
964,80,42738,6,910,64240,0.029274742,0
54,42738,80,6,0,63330,0.000168564,0
54,51458,443,6,0,65535,0.005117085,0
70,,,17,,,0.004211892,0
118,39660,443,6,64,65535,0.071540464,0
60,443,39660,6,0,64240,0.003275837,0
146,39660,443,6,92,65535,0.001566058,0
60,443,39660,6,0,64240,0.002056095,0
670,443,39660,6,616,64240,0.011960229,0
54,39660,443,6,0,65535,0.000123857,0
85,39660,443,6,31,65535,0.002531957,0
60,443,39660,6,0,64240,0.000835672,0
88,,,17,,,0.003945358,0
88,,,17,,,0.000441013,0
88,,,17,,,0.000311679,0
138,,,17,,,0.004350639,0
352,,,17,,,0.000001006,0
85,443,39660,6,31,64240,0.000000292,0
364,,,17,,,0.001250622,0
74,50860,443,6,0,64240,0.001558526,0
60,443,50860,6,0,64240,0.016532336,0
54,50860,443,6,0,64240,0.000106956,0
1967,50860,443,6,1913,64240,0.006933611,0
60,443,50860,6,0,64240,0.00120044,0
60,443,50860,6,0,64240,0.000001482,0
54,39660,443,6,0,65535,0.013223921,0
964,80,42730,6,910,64240,0.015249612,0
54,42730,80,6,0,63330,0.000096966,0
8526,443,50860,6,8472,64240,0.014854836,0
1040,443,50860,6,986,64240,0.000001114,0
54,50860,443,6,0,65535,0.000082009,0
74,50868,443,6,0,64240,0.000481347,0
54,50860,443,6,0,65535,0.00020726,0
74,50870,443,6,0,64240,0.000105268,0
118,39648,443,6,64,65535,0.017588778,0
60,443,50868,6,0,64240,0.002693784,0
60,443,50870,6,0,64240,0.000001208,0
60,443,39648,6,0,64240,0.000000174,0
54,50868,443,6,0,64240,0.000104057,0
54,50870,443,6,0,64240,0.001617239,0
163,39648,443,6,109,65535,0.000302109,0
60,443,39648,6,0,64240,0.00196175,0
349,39660,443,6,295,65535,0.000081858,0
60,443,39660,6,0,64240,0.000837963,0
1697,39660,443,6,1643,65535,0.001204952,0
2138,39660,443,6,2084,65535,0.000744532,0
60,443,39660,6,0,64240,0.001029997,0
60,443,39660,6,0,64240,0.000001223,0
60,443,39660,6,0,64240,0.000000184,0
60,443,39660,6,0,64240,0.000000253,0
670,443,39648,6,616,64240,0.0034293,0
54,39648,443,6,0,65535,0.000073044,0
1967,50870,443,6,1913,64240,0.00091622,0
60,443,50870,6,0,64240,0.001389379,0
60,443,50870,6,0,64240,0.00000135,0
1967,50868,443,6,1913,64240,0.004501133,0
134,50860,443,6,80,65535,0.001696142,0
60,443,50868,6,0,64240,0.000269013,0
60,443,50868,6,0,64240,0.000001257,0
60,443,50860,6,0,64240,0.000918259,0
85,443,39648,6,31,64240,0.000540012,0
54,39648,443,6,0,65535,0.000049049,0
78,39648,443,6,24,65535,0.001092374,0
54,39648,443,6,0,65535,0.000365557,0
60,443,39648,6,0,64240,0.000410421,0
60,443,39648,6,0,64239,0.000001059,0
146,50860,443,6,92,65535,0.000635076,0
60,443,50860,6,0,64240,0.000869159,0
60,443,39648,6,0,64239,0.011129835,0
704,443,50860,6,650,64240,0.000001318,0
54,39648,443,6,0,11844,0.000076178,0
54,50860,443,6,0,65535,0.000188402,0
85,50860,443,6,31,65535,0.00218317,0
60,443,50860,6,0,64240,0.001720673,0
85,443,50860,6,31,64240,0.009668227,0
7114,443,50870,6,7060,64240,0.009554751,0
54,50870,443,6,0,65535,0.000085002,0
2453,443,50870,6,2399,64240,0.000514064,0
54,50870,443,6,0,65535,0.000058845,0
4290,443,50868,6,4236,64240,0.00222781,0
2878,443,50868,6,2824,64240,0.000000775,0
54,50868,443,6,0,65535,0.00007851,0
54,50868,443,6,0,65535,0.000195709,0
2453,443,50868,6,2399,64240,0.000408812,0
54,50868,443,6,0,65535,0.000056952,0
1335,443,39660,6,1281,64240,0.011263469,0
54,39660,443,6,0,65535,0.000078839,0
134,50870,443,6,80,65535,0.014700286,0
60,443,50870,6,0,64240,0.001037092,0
54,50860,443,6,0,65535,0.003197253,0
704,443,50870,6,650,64240,0.013465474,0
132,,,17,,,0.003517019,0
134,50868,443,6,80,65535,0.007606745,0
60,443,50868,6,0,64240,0.00257217,0
93,39660,443,6,39,65535,0.003820377,0
60,443,39660,6,0,64240,0.002629483,0
146,50870,443,6,92,65535,0.000131405,0
481,50870,443,6,427,65535,0.000467619,0
60,443,50870,6,0,64240,0.000531809,0
60,443,50870,6,0,64240,0.00154226,0
704,443,50868,6,650,64240,0.000403687,0
54,50868,443,6,0,65535,0.000065599,0
85,50870,443,6,31,65535,0.008191209,0
60,443,50870,6,0,64240,0.00267117,0
85,443,50870,6,31,64240,0.001457433,0
163,50868,443,6,109,65535,0.009741002,0
60,443,50868,6,0,64240,0.001189635,0
78,50868,443,6,24,65535,0.006347941,0
60,443,50868,6,0,64240,0.004001336,0
54,50868,443,6,0,65535,0.001713478,0
60,443,50868,6,0,64239,0.003030356,0
85,443,50868,6,31,64239,0.000000773,0
54,50868,443,6,0,0,0.000076818,0
1294,,,17,,,0.006897971,0
1294,,,17,,,0.000378095,0
54,50870,443,6,0,65535,0.012690751,0
85,,,17,,,0.0041211,0
1294,,,17,,,0.000001472,0
1294,,,17,,,0.000000168,0
1294,,,17,,,0.00000019,0
530,443,50870,6,476,64240,0.004075295,0
54,50870,443,6,0,65535,0.000075448,0
1294,,,17,,,0.013021309,0
1294,,,17,,,0.001873232,0
1294,,,17,,,0.000001461,0
1294,,,17,,,0.000000275,0
93,50870,443,6,39,65535,0.000173027,0
60,443,50870,6,0,64240,0.000976922,0
85,,,17,,,0.006637122,0
171,,,17,,,0.007888239,0
84,,,17,,,0.000614674,0
948,50860,443,6,894,65535,0.001718988,0
157,50860,443,6,103,65535,0.000667378,0
60,443,50860,6,0,64240,0.000994128,0
60,443,50860,6,0,64240,0.000001532,0
1294,,,17,,,0.012502112,0
1294,,,17,,,0.000628884,0
85,,,17,,,0.015663355,0
1294,,,17,,,0.00000116,0
1294,,,17,,,0.000000211,0
1294,,,17,,,0.000000278,0
1294,,,17,,,0.009257366,0
481,42738,80,6,427,63330,0.005141474,0
60,80,42738,6,0,64240,0.000585328,0
1294,,,17,,,0.005171007,0
1294,,,17,,,0.000001172,0
1294,,,17,,,0.000000193,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000145,0
84,,,17,,,0.001063442,0
86,,,17,,,0.017445349,0
747,443,50860,6,693,64240,0.007335243,0
1230,,,17,,,0.000001156,0
54,50860,443,6,0,65535,0.000107212,0
85,,,17,,,0.006879664,0
93,50860,443,6,39,65535,0.003417115,0
60,443,50860,6,0,64240,0.001825823,0
173,,,17,,,0.003743665,0
964,80,42738,6,910,64240,0.001083821,0
54,42738,80,6,0,62420,0.000064413,0
108,,,17,,,0.000541452,0
93,50860,443,6,39,65535,0.001174366,0
60,443,50860,6,0,64240,0.004451235,0
78,50860,443,6,24,65535,0.00384044,0
54,50860,443,6,0,65535,0.000482733,0
60,443,50860,6,0,64240,0.00157403,0
60,443,50860,6,0,64239,0.000000789,0
1230,,,17,,,0.016069614,0
173,,,17,,,0.004819185,0
112,,,17,,,0.000431363,0
85,,,17,,,0.001814045,0
60,443,50860,6,0,64239,0.000000991,0
660,,,17,,,0.000000152,0
166,,,17,,,0.000000113,0
68,,,17,,,0.00000026,0
54,50860,443,6,0,23524,0.000080813,0
73,,,17,,,0.00474681,0
659,,,17,,,0.031334583,0
182,,,17,,,0.000000988,0
68,,,17,,,0.000000329,0
73,,,17,,,0.002250373,0
60,,,,,,0.319415348,0
75,,,17,,,0.384226237,0
75,,,17,,,0.000358334,0
75,,,17,,,0.064751311,0
75,,,17,,,0.000965554,0
75,,,17,,,0.000594993,0
346,,,17,,,0.9474097,0
358,,,17,,,0.000001128,0
74,45800,443,6,0,64240,0.001703429,0
60,443,45800,6,0,64240,0.013681015,0
54,45800,443,6,0,64240,0.000107479,0
1954,45800,443,6,1900,64240,0.004951988,0
60,443,45800,6,0,64240,0.001474735,0
60,443,45800,6,0,64240,0.000001163,0
86,,,17,,,0.01332176,0
86,,,17,,,0.001368531,0
86,,,17,,,0.000501495,0
143,,,17,,,0.00331383,0
357,,,17,,,0.001975882,0
369,,,17,,,0.000000859,0
1294,,,17,,,0.005934832,0
1294,,,17,,,0.001079835,0
1294,,,17,,,0.001568497,0
308,,,17,,,0.001722726,0
85,,,17,,,0.009014279,0
85,,,17,,,0.000000815,0
1294,,,17,,,0.004105213,0
1294,,,17,,,0.000001063,0
667,,,17,,,0.00000018,0
74,42696,443,6,0,64240,0.000927604,0
74,42702,443,6,0,64240,0.001339259,0
74,42710,443,6,0,64240,0.000859916,0
74,42716,443,6,0,64240,0.002276737,0
80,,,17,,,0.00315154,0
74,42728,443,6,0,64240,0.001537508,0
74,42744,443,6,0,64240,0.001242237,0
3971,443,45800,6,3917,64240,0.001453797,0
54,45800,443,6,0,65535,0.000144161,0
60,443,42702,6,0,64240,0.004279583,0
60,443,42696,6,0,64240,0.00000137,0
1294,,,17,,,0.000000141,0
328,,,17,,,0.000000154,0
54,42702,443,6,0,64240,0.000099231,0
54,42696,443,6,0,64240,0.000212084,0
659,,,17,,,0.002822836,0
910,,,17,,,0.000000855,0
60,443,42710,6,0,64240,0.000000351,0
60,443,42716,6,0,64240,0.000000142,0
54,42710,443,6,0,64240,0.000094763,0
54,42716,443,6,0,64240,0.000211146,0
60,443,42728,6,0,64240,0.004807408,0
54,42728,443,6,0,64240,0.000094398,0
60,443,42744,6,0,64240,0.005072827,0
54,42744,443,6,0,64240,0.000088508,0
70,,,17,,,0.024309247,0
276,,,17,,,0.005927515,0
118,45800,443,6,64,65535,0.005722829,0
60,443,45800,6,0,64240,0.001846217,0
166,,,17,,,0.006904928,0
1965,42716,443,6,1911,64240,0.000937186,0
60,443,42716,6,0,64240,0.00175188,0
60,443,42716,6,0,64240,0.000001372,0
670,443,45800,6,616,64240,0.001398647,0
54,45800,443,6,0,65535,0.000061041,0
1965,42710,443,6,1911,64240,0.006158942,0
60,443,42710,6,0,64240,0.001230501,0
60,443,42710,6,0,64240,0.000001331,0
1965,42702,443,6,1911,64240,0.006611387,0
60,443,42702,6,0,64240,0.000908873,0
60,443,42702,6,0,64240,0.00000103,0
69,,,17,,,0.005223476,0
1965,42696,443,6,1911,64240,0.001331091,0
60,443,42696,6,0,64240,0.001102308,0
60,443,42696,6,0,64240,0.00000126,0
1164,,,17,,,0.001080753,0
146,45800,443,6,92,65535,0.003166795,0
60,443,45800,6,0,64240,0.001442298,0
73,,,17,,,0.001275361,0
1965,42744,443,6,1911,64240,0.0080413,0
60,443,42744,6,0,64240,0.004397052,0
60,443,42744,6,0,64240,0.000001222,0
75,,,17,,,0.000000228,0
85,443,45800,6,31,64240,0.000000116,0
3973,443,42716,6,3919,64240,0.006081884,0
54,42716,443,6,0,65535,0.000083838,0
3973,443,42710,6,3919,64240,0.000824389,0
54,42710,443,6,0,65535,0.000061514,0
1965,42728,443,6,1911,64240,0.004239714,0
60,443,42728,6,0,64240,0.001186386,0
60,443,42728,6,0,64240,0.000001479,0
85,45800,443,6,31,65535,0.004311977,0
3971,443,42702,6,3917,64240,0.001499249,0
54,42702,443,6,0,65535,0.000074142,0
60,443,45800,6,0,64240,0.000608975,0
75,,,17,,,0.000672325,0
3972,443,42696,6,3918,64240,0.007825956,0
54,42696,443,6,0,65535,0.000040208,0
3972,443,42744,6,3918,64240,0.00914421,0
415,,,17,,,0.000000883,0
68,,,17,,,0.000000187,0
54,42744,443,6,0,65535,0.000081305,0
3971,443,42728,6,3917,64240,0.016854331,0
54,42728,443,6,0,65535,0.000085092,0
415,,,17,,,0.062744948,0
118,42716,443,6,64,65535,0.004145638,0
60,443,42716,6,0,64240,0.001266952,0
118,42710,443,6,64,65535,0.000515332,0
60,443,42710,6,0,64240,0.00124932,0
118,42702,443,6,64,65535,0.005880011,0
670,443,42716,6,616,64240,0.001331503,0
60,443,42702,6,0,64240,0.00000129,0
54,42716,443,6,0,65535,0.000071577,0
83,,,17,,,0.004360157,0
670,443,42710,6,616,64240,0.000508844,0
54,42710,443,6,0,65535,0.000199944,0
670,443,42702,6,616,64240,0.007597342,0
54,42702,443,6,0,65535,0.000063679,0
71,,,17,,,0.006414116,0
118,42696,443,6,64,65535,0.06307792,0
60,443,42696,6,0,64240,0.00148729,0
118,42744,443,6,64,65535,0.000710058,0
60,443,42744,6,0,64240,0.000886165,0
1294,,,17,,,0.003066588,0
1294,,,17,,,0.000922247,0
1294,,,17,,,0.000488882,0
146,42716,443,6,92,65535,0.000558703,0
432,42716,443,6,378,65535,0.000468729,0
60,443,42716,6,0,64240,0.001990123,0
60,443,42716,6,0,64240,0.00000117,0
670,443,42696,6,616,64240,0.006580546,0
670,443,42744,6,616,64240,0.000001356,0
54,42696,443,6,0,65535,0.000094964,0
54,42744,443,6,0,65535,0.000266399,0
163,42710,443,6,109,65535,0.000894833,0
163,42702,443,6,109,65535,0.000517929,0
1294,,,17,,,0.000660644,0
1294,,,17,,,0.000415033,0
530,,,17,,,0.000200364,0
60,443,42710,6,0,64240,0.002722103,0
60,443,42702,6,0,64240,0.000001177,0
118,42728,443,6,64,65535,0.001590106,0
85,443,42716,6,31,64240,0.001883131,0
1289,,,17,,,0.000000768,0
1294,,,17,,,0.000000112,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000134,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
54,42716,443,6,0,65535,0.000095028,0
1294,,,17,,,0.000184876,0
1294,,,17,,,0.000000402,0
1294,,,17,,,0.000000173,0
1294,,,17,,,0.000000118,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000145,0
1294,,,17,,,0.000000114,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00014252,0
1294,,,17,,,0.000000439,0
1294,,,17,,,0.00000021,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
60,443,42728,6,0,64240,0.000000141,0
1294,,,17,,,0.002391606,0
1294,,,17,,,0.000001209,0
1294,,,17,,,0.000000235,0
1294,,,17,,,0.000000178,0
1125,,,17,,,0.000000329,0
1286,,,17,,,0.000000141,0
1294,,,17,,,0.002647389,0
1294,,,17,,,0.000000648,0
1294,,,17,,,0.000000212,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000063507,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000191,0
1294,,,17,,,0.000000118,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000121121,0
1294,,,17,,,0.000000403,0
1294,,,17,,,0.000000206,0
1294,,,17,,,0.000000168,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000138,0
416,,,17,,,0.000000138,0
85,443,42702,6,31,64240,0.002048177,0
85,443,42710,6,31,64240,0.000001169,0
54,42702,443,6,0,65535,0.000063204,0
54,42710,443,6,0,65535,0.000173709,0
179,42716,443,6,125,65535,0.002629235,0
60,443,42716,6,0,64240,0.00128069,0
670,443,42728,6,616,64240,0.000001145,0
586,443,42716,6,532,64240,0.000000226,0
2865,443,42716,6,2811,64240,0.00000015,0
54,42728,443,6,0,65535,0.000089046,0
54,42716,443,6,0,65535,0.000191705,0
77,,,17,,,0.003009172,0
85,42716,443,6,31,65535,0.001125183,0
60,443,42716,6,0,64240,0.000915052,0
1289,,,17,,,0.000457826,0
1294,,,17,,,0.000000583,0
1294,,,17,,,0.000000167,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000067482,0
1294,,,17,,,0.000000126,0
1294,,,17,,,0.000000161,0
1294,,,17,,,0.000000116,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000139,0
1289,,,17,,,0.00287301,0
1294,,,17,,,0.000001266,0
181,42716,443,6,127,65535,0.003728115,0
60,443,42716,6,0,64240,0.001105376,0
181,42716,443,6,127,65535,0.003065228,0
93,42716,443,6,39,65535,0.00103885,0
60,443,42716,6,0,64240,0.000078489,0
60,443,42716,6,0,64240,0.00079305,0
1593,443,42716,6,1539,64240,0.017261626,0
54,42716,443,6,0,65535,0.000085174,0
2641,443,42716,6,2587,64240,0.000951351,0
1294,,,17,,,0.010307709,0
1294,,,17,,,0.000800864,0
1294,,,17,,,0.000299279,0
4092,443,42716,6,4038,64240,0.000978382,0
3978,443,42716,6,3924,64240,0.003503068,0
163,42696,443,6,109,65535,0.001443209,0
163,42744,443,6,109,65535,0.001735463,0
60,443,42696,6,0,64240,0.000069683,0
163,42728,443,6,109,65535,0.000378203,0
60,443,42744,6,0,64240,0.000487047,0
60,443,42728,6,0,64240,0.000340859,0
78,42702,443,6,24,65535,0.001150246,0
54,42702,443,6,0,65535,0.000441854,0
60,443,42702,6,0,64240,0.000411849,0
60,443,42702,6,0,64239,0.000000961,0
78,42710,443,6,24,65535,0.000070486,0
54,42710,443,6,0,65535,0.000299894,0
60,443,42710,6,0,64240,0.000731953,0
60,443,42710,6,0,64239,0.000000929,0
54,42716,443,6,0,65535,0.001184208,0
907,,,17,,,0.001085097,0
72,,,17,,,0.000944524,0
1294,,,17,,,0.004309491,0
1294,,,17,,,0.000000781,0
1294,,,17,,,0.000000204,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000068997,0
1294,,,17,,,0.000000167,0
1294,,,17,,,0.000000166,0
1294,,,17,,,0.000000147,0
1294,,,17,,,0.000000115,0
1082,,,17,,,0.000000139,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000138,0
320,,,17,,,0.000141633,0
1294,,,17,,,0.000000572,0
1294,,,17,,,0.000000208,0
1294,,,17,,,0.000000175,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000136,0
85,443,42696,6,31,64240,0.000000139,0
54,42696,443,6,0,65535,0.000083276,0
1294,,,17,,,0.00101674,0
1294,,,17,,,0.000000714,0
1294,,,17,,,0.000000153,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000139,0
1294,,,17,,,0.00000014,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000227464,0
